signal,prompt,n_words,meta_correctness,asr_text,asr_words_correct,asr_correctness,abs_error,note
01212e09488fb18cdcfdeec6,where you rest your night is that enough,8,0.375,Where are you? Rest your mind? Is that enough?,7,0.875,0.5,
e39305b76049ba5097ae02c0,where to go from this,5,0.2,Hell no! I'm Never.,0,0.0,0.2,
b4cb283657cef8b75eac6d6d,the sorrow everywhere the infiniteness of resistance,7,0.5714285714,"The sorrow everywhere, the infiniteness of resistance.",7,1.0,0.42857142859999997,
4f53e35667d0a193fd1ad96b,it used to lie flat across my palm,8,0.875,Take your life with my form,1,0.125,0.75,
7d88e5ba9ccc2aeb59366a7d,yeah we move with the snow,6,0.1666666667,,0,0.0,0.1666666667,
0d6d609bc0fbea987dfd661f,who said it was ok,5,0.0,Drink that boards on ed,0,0.0,0.0,
2d5f59666a2f1515c8910f15,and you kept me on my knees,7,0.5714285714,then he earned me all night...,1,0.14285714285714285,0.4285714285428572,
adb1d0a21a7ca0052cb179df,nobody knows half the troubles i feel,7,0.8571428571,Lord the Almighty One! Laugh or cry or cry...,1,0.14285714285714285,0.7142857142428571,
3b050adc3021e44142cff6c8,how to dance the ? at the national coalition party,10,0.7,How to dance the world at the National Coalition Party?,9,1.0,0.30000000000000004,
a0e97e1ccceccbf4470bb2f2,we name your limbs after saints,6,0.0,BIG NIGHT,0,0.0,0.0,
816643181d09f5b0e0b74f77,diogenes and descartes fly my kite,6,0.6666666667,"Somebody out to news and to be known, slice my blind",2,0.3333333333333333,0.33333333336666665,
3bc021124cfdeeda7ab87998,yeah i get lost i get lost in you,9,1.0,"Yeah, I get lost, I get lost in you",9,1.0,0.0,
9b6002ef854c541fcb00aa01,can you let it be,5,0.0,,0,0.0,0.0,
ac3aa2333a7d5029cd7944e8,an island resting in the inky night,7,0.5714285714,An island resting in the Inky night.,7,1.0,0.42857142859999997,
2f3fce3b4fbead492f6c52fa,just want to feel beat move to my own mind,10,0.9,I just want to be the people to my home.,5,0.5,0.4,
8ffe82a51de70a9ed3292810,death is not the change that makes the end,9,0.0,That's a massive change that makes me feel...,3,0.3333333333333333,0.3333333333333333,
84673147970fe876d93474ba,we know time we know life and we will get by,11,1.0,"We know time, we know life and we'll get by.",9,0.8181818181818182,0.18181818181818177,
ccbfd9ec446f3db34a3b9b42,but at what cost best at first,7,0.1428571429,. . . .,0,0.0,0.1428571429,
0a74933937195598476143cd,yes the best way is the only way,8,0.375,The best way is the only way.,7,0.875,0.5,
ffff44d22385edfabc5f41b2,i can smell a winning message on the phone,9,0.3333333333,3,0,0.0,0.3333333333,
b5cbd08138653995c73c9ee0,i saw your lines in your brow,7,0.2857142857,Blood,0,0.0,0.2857142857,
4cfc46ca21f1d653616eda07,on your violin lay right on it,7,0.0,...and who I may be right on its...,2,0.2857142857142857,0.2857142857142857,
638b73378883947bdc28fbfc,queen of the mirror baby,5,0.4,We never made Ruby,0,0.0,0.4,
c485f6e75314dafed8de4e82,oh i think that is creepy,6,0.6666666667,"Oh, I think that's creepy.",4,0.6666666666666666,3.33333360913457e-11,
53a4695451ca6aaba27195fd,time has come to look away,6,0.1666666667,"Kenny, Joe, Scott Mario, Jonathanoshop-C",0,0.0,0.1666666667,
4fbc6492896959cb64723792,i am adding the spices from my own plants,9,0.4444444444,drops of gözchan,0,0.0,0.4444444444,
094c3f0c4a8008a09a3090db,misery and lies roll off your lips,7,0.0,so,0,0.0,0.0,
318d19c976615f7349348e66,i love the blankness that are on our walls,9,0.0,Mansof Soe,0,0.0,0.0,
bef84268d9abb6554f32cdbd,i am going to mix it up on the stovetop scene,11,0.6363636364,Gonna mix it up on the stove top ceiling,5,0.45454545454545453,0.1818181818545455,
b4daaa5dbaf936bcdefa96d7,do not keep a sucker coming into my face,9,0.3333333333,PIRA,0,0.0,0.3333333333,
4e4d8afb167650ca952a29c6,and even though you know it is best,8,0.125,"I can't get out of here, I can't get out of here, I can't get out of here.",0,0.0,0.125,
e7b3f2374fe416370d540a86,but there is just this one thing left to say,10,1.0,But that's got this one thing left to say.,7,0.7,0.30000000000000004,
46be942a0a8b0b8c5dcf828b,i failed to provide a comfy portrait,7,0.1428571429,I built a reminder company portrait.,3,0.42857142857142855,0.28571428567142854,
b0a9115aac46785a4ff657bb,so disappointing in the end,5,1.0,so please fantastic,1,0.2,0.8,
0b7b25b82d8b0816fcaf4da6,oh the enlisted men ride in a motor launch,9,0.2222222222,"Well then, let's do it a little more, I don't know what to want to do.",1,0.1111111111111111,0.11111111108888891,
dbc58a44b0e0c6a77289d7af,bring a torch jeanette isabella,5,0.6,"Bring a torch, and that is a bell.",3,0.6,0.0,
eb4376d5ccdbaf63276b9246,like a clown without a circus,6,0.0,"That reminded me on this night, the whole day, big гор",0,0.0,0.0,
66ac2751b6a109e4200c376d,i feel the vibrations of the wind,7,0.2857142857,I feel the vibe is real good.,3,0.42857142857142855,0.14285714287142853,
fcbd9ed775a5ad3a8e569234,roses are flowering in picardy,5,0.0,Sam diesem,0,0.0,0.0,
5ca9e7ff307645176317a4c1,who is going to pay attention to the redheads,9,0.3333333333,이라는,0,0.0,0.3333333333,
9b7ccdfc603d1897bed32d05,can you imagine sailing ships in space,7,1.0,Can you imagine sailing ships in space?,7,1.0,0.0,
457cdd4cec9129cf63589db1,hello little fly sittin on my knee,7,0.7142857143,I love this guy. It's in our mind.,0,0.0,0.7142857143,
2cbcd32bb702ad1821d130b3,just to hear how you giggle in your sleep,9,1.0,Just to hear how you do it in yours,6,0.6666666666666666,0.33333333333333337,
750819c29f28ccd20130c09c,we write love songs in a secret language,8,1.0,We ride love songs in a secret language.,7,0.875,0.125,
4e19249a8d9080ab2fa827c7,once more and my answer is yes,7,0.5714285714,,0,0.0,0.5714285714,
fa2eb56d6cc20764d175b501,well your plastic was masked,5,0.2,he,0,0.0,0.2,
280a948024d260a2ed8fdd55,deer in the headlights suddenly everything went wrong,8,0.25,Do you have life? Some need everything we know.,1,0.125,0.125,
a99a253210e6c2ba6719c072,sort out the standings of middle ground,7,0.0,For our surroundings are metal ground.,1,0.14285714285714285,0.14285714285714285,
88482824c40082b97096e0a4,i have tried my best to keep my mind,9,0.0,,0,0.0,0.0,
9feaf9d86ca80add69eb5618,in a heart of darkness,5,0.4,We ain't a part of the document.,2,0.4,0.0,
1ff263951a127406aa0be40e,or the moon a coffee cup,6,0.1666666667,"For God, for God, for God, for God.",0,0.0,0.1666666667,
63e6d98f8f1bfcd55ea5ecbb,first class and its described as investment,7,0.0,All our players are gonna go out to the recording room!SON! Usch winner,0,0.0,0.0,
7860fd42dfd16ad2743d44fa,he flattened him so thin,5,0.0,"σε, 기억isin' lurch?'",0,0.0,0.0,
fc5b77afdf24396419a4452d,i can drive around and toot the horn,8,0.25,I can't run around until the morning,3,0.375,0.125,
566948037c805ee1103de2e7,mamma did you hear their calling,6,0.0,Hello smd,0,0.0,0.0,
48c5905665bfb719e365a75a,i found out that i would have to start,9,1.0,I found out that I would have to start,9,1.0,0.0,
e14442b09910220a249adf4d,coming to the place where i begin,7,0.8571428571,Coming to the place where I begin.,7,1.0,0.14285714289999996,
8f7454e7b9a414535ff837b7,high above the city high above our lives,8,0.875,"I love you, I love you, I love you, I love you",0,0.0,0.875,
ef634d59289d78cc17a66b70,ted was jolly and made jokes to console sandy,9,0.5555555556,"In visration, it madeico성을 sander",0,0.0,0.5555555556,
b49074d1a6a1dc2ac15bc005,give me this light give me,6,0.0,This light... ... ... ... ...,2,0.3333333333333333,0.3333333333333333,
c44e84ae9dfed1df551c4907,well i guess its time to go,7,0.8571428571,"Well, I guess it's time to go.",6,0.8571428571428571,4.285705124118522e-11,
efcfb7a995b4cc48e0a61bcd,who will sing a love song for you,8,0.25,The star,0,0.0,0.25,
305ff9d4b77a07cf35ae2fc3,just helps me to carry on,6,0.5,"Just now, it's able to carry on.",4,0.6666666666666666,0.16666666666666663,
2248d27323f62840e0d9de83,i am waltzing with you in the dark,8,0.5,Everyone in youtube,1,0.125,0.375,
335afbee529240e143707b01,you are going to be surprised that every horizon,9,0.4444444444,"I come peace of life, then i never had no убida",0,0.0,0.4444444444,
91eac70036dea77fb913325e,and we move for your sake,6,0.0,,0,0.0,0.0,
9d6805f7d9ffb3397164e69f,there is a greyhound outside the door,7,0.0,This isn't the way I international,1,0.14285714285714285,0.14285714285714285,
dddb335f2aeac63f56e5150b,not like it ain't never happened before,7,0.4285714286,I know your coming back shall you join the trio.,0,0.0,0.4285714286,
566fdaf23d8483e10a0b9eda,well i saw the lights of vegas sweep him clean,10,0.3,Beautiful her graduationLittle baby And happily,0,0.0,0.3,
7ed6ea673fecabf82767b516,i will comming down want to see,7,0.2857142857,ter you,0,0.0,0.2857142857,
08a29c9cf915bf62f0d8612c,i cant appeal to a higher call,7,0.7142857143,I can't appeal to a high court,4,0.5714285714285714,0.1428571428714286,
7ee85fcb6c82bacec5efc273,only i have yet to find anyway in for me,10,0.4,I,1,0.1,0.30000000000000004,
2468be6adb23a5b305bb3b61,i am searching for the main ride,7,0.0,Theme musicpas,0,0.0,0.0,
cc0953d1eae92fe3b2fe5f80,happy birthday baby happy birthday to you,7,1.0,"Happy birthday, baby. Happy birthday to you.",7,1.0,0.0,
774f4da44c35547c27ef9e90,everyone's behind me pushing as i roll,7,0.0,"Everyone's behind me, pushing as I roll.",7,1.0,1.0,
37352a9b3c97f78c5590948f,you better never bother with me old bamboo,8,0.0,"I'll never let you go, never let you go, never let you go.",2,0.25,0.25,
a9c6606128e77f182cdce84f,in their wake the stench of death,7,0.2857142857,And now wake the stench of death,5,0.7142857142857143,0.4285714285857143,
a1996acaa77c0da395a75dfa,severed are the heads of the beasts he roasts,9,0.0,Scotty Mar�ה 19,0,0.0,0.0,
009c9a145996041863934bdc,wonderful times i am anchored in rhyme,7,0.4285714286,"Wonderful time, and high, and good night.",1,0.14285714285714285,0.2857142857428572,
bb41d19e6c5d972afd96287a,go back into the darkness and stop these games,9,0.4444444444,Go back and there's darkness in the stars of these games.,7,0.7777777777777778,0.33333333337777776,
797dd74089367baf9f1599bc,we made some banners we headed out to valdez narrows,10,0.2,Made some better Headed out to Valdeen's narrow,5,0.5,0.3,
7533ebe703e72ff51da469bd,above the clouds soul in the beats,7,0.4285714286,I brought the clouds and the sun and the moon.,3,0.42857142857142855,2.857147851642594e-11,
71826713fb757eb1e02e7138,where are my dark blue party pants,7,0.4285714286,and,0,0.0,0.4285714286,
478956dbefde056535fbbb47,can someone tell me what people do for love,9,0.5555555556,We'll see if this video will find the correct source. Comment on what yours have come true we have this one. We have this one. This did not fall itself or it hasn't. The Durkan brothers are others. all those are others. the Durkan brothers are others.,1,0.1111111111111111,0.4444444444888889,
27b3c776bd110d5d3c085c41,i am dying without your words,6,0.5,I'm dead without your warmth,2,0.3333333333333333,0.16666666666666669,
e93e5eba4331e0bb162df512,each and everyone's a winner in this way,8,0.875,"Each and every once in a, in this way",6,0.75,0.125,
05c0e6322b893be7aa33f140,waters rise up and drown out the whole city,9,0.0,...,0,0.0,0.0,
de0c716f2be39a23fb77b5ba,i am not getting out of bed,7,1.0,I'm not getting out of bed.,5,0.7142857142857143,0.2857142857142857,
af03cc1483a0fa1dc4c15e93,we know when when we fall on the floor,9,0.3333333333,We don't win when we fall on the block!,6,0.6666666666666666,0.33333333336666665,
367a2b06f99fea76901da18b,fall on my head fall on my head,8,1.0,"For my head, for my head",4,0.5,0.5,
2aaff3ad764924667a8f26aa,you want only to pretend you buried it,8,0.125,You want only two good times? Better than you.,4,0.5,0.375,
aacb41bb0a137c362c164959,i am going to tell a story and you will listen to it,13,0.3846153846,I'm a telecom and you can listen to our...,5,0.38461538461538464,1.538463800798695e-11,
ac95a459282a060856f42c2b,watch it die watch a stand,6,0.0,ari,0,0.0,0.0,
ac314954299fbd21895e06f9,this is still so long ago,6,0.0,Our,0,0.0,0.0,
fbeb1b546d61b91360b65b6f,you see clouds you see clouds,6,0.0,I,0,0.0,0.0,
04bcdd06a6fbad76eb45fa04,it is on my tongue that can never repeat,9,0.5555555556,negotiating between American refugees andydd,0,0.0,0.5555555556,
d8421f39232f43267578cfb3,her rude uninspiring song shall be moved,7,0.0,M main,0,0.0,0.0,
9e657fbc536a76f64af3e12b,eat the brains of a cow,6,0.8333333333,Here's the friends of us now!,2,0.3333333333333333,0.4999999999666667,
bea8cfb7ad05eef2c0a78f08,you might be a kid at recess,7,0.7142857143,And you might be a kid at least then.,6,0.8571428571428571,0.1428571428428571,
82f2226e54c554f513fb6281,it was totally two years ago totally two years ago,10,0.2,"One, two, three, four, five, four, five, six, seven, eight, nine.",1,0.1,0.1,
47e88af70e0b4135d0cdf9c7,of the mind control do not matter all things,9,0.5555555556,I love how these kids pigeon survive their memory in reality! Then Fel and Emerald donated $ Cash However?! Exclusively dollted and had left behind by more.,0,0.0,0.5555555556,
08cad6ab939342cab691ec8d,it is no big deal it is no big deal,10,0.0,"It's nothing to you, it's nothing to you.",0,0.0,0.0,
88662830aa3d427776bfed8b,one ? sleepwalking in your sleep,6,0.0,Apache 29 C şeyi,0,0.0,0.0,
ee2f6bed57479c57ff15e128,this is still so long ago,6,0.0,got,0,0.0,0.0,
2782aed0854b5542d5fcb436,like a clown without a circus,6,0.3333333333,Fightin' around the town at a house in the city,1,0.16666666666666666,0.16666666663333332,
202566e89696a85b35159647,where are my dark blue party pants,7,0.0,Uh,0,0.0,0.0,
c582b89c86ad226fa8b513ab,hello little fly sittin on my knee,7,0.0,"Hello, let's get lost. It's been a while, man.",1,0.14285714285714285,0.14285714285714285,
80da7578b999ee94b3aa66c8,just helps me to carry on,6,1.0,Just now I was able to carry on.,4,0.6666666666666666,0.33333333333333337,
8e69e3c70d6ce3edc4b116b2,i feel the vibrations of the wind,7,0.5714285714,I feel the vibe is a little wild.,3,0.42857142857142855,0.14285714282857148,
481160f6c7632cf1658b7e43,time has come to look away,6,0.0,And times come to the go-way,2,0.3333333333333333,0.3333333333333333,
fd1db20e117bb127391061e2,it is no big deal it is no big deal,10,0.0,"It's nothing here, it's nothing here",0,0.0,0.0,
0723b88f41a98485b6cae9d5,not like it ain't never happened before,7,0.7142857143,I ain't gonna ever have it before,3,0.42857142857142855,0.28571428572857144,
4cf4e57619aa482009a4b67b,i found out that i would have to start,9,1.0,I found out why do I want to give it away? That I would have to start.,9,1.0,0.0,
74a1d209eafa8c14e9601ed8,i am waltzing with you in the dark,8,0.5,I'm also here at Quattro.,0,0.0,0.5,
6cd3d8a8b81890dc6060e2f8,i love the blankness that are on our walls,9,0.4444444444,I remember the black mist that opened my mouth,3,0.3333333333333333,0.11111111106666671,
ba42bb8c5ec47978a15fef35,we made some banners we headed out to valdez narrows,10,0.6,"We made some better, we headed out to Valdez Nairos.",8,0.8,0.20000000000000007,
bf7faf2a6762666f957df67b,or the moon a coffee cup,6,0.0,For the... ...the... ...the... ...the...,1,0.16666666666666666,0.16666666666666666,
c9e54a55b3815d487bc7ccb8,i am searching for the main ride,7,0.0,sometimes when you get to at 6th grade just to be super,0,0.0,0.0,
e7eb8ed732afbfd5ec0a002b,one ? sleepwalking in your sleep,6,0.0,Thank you for that. Keep on coming. Thank you.,0,0.0,0.0,
312b0e1e7889539f243e6e22,eat the brains of a cow,6,1.0,It's a place of a town.,2,0.3333333333333333,0.6666666666666667,
92b17d02ee49be9102f9e07e,only i have yet to find anyway in for me,10,0.0,You and I have to find any way for me,6,0.6,0.6,
c1add05f262866fc15f4ce88,fall on my head fall on my head,8,0.0,"So, I'm not a man, so I'm not a man.",0,0.0,0.0,
80f775aed8bd1c1c9f5f8ffe,roses are flowering in picardy,5,0.0,"He's like a baby, baby! Don't be afraid. Charge! The soundtrack's running underwater yet incredible. The song tapies it ingredients and looks great on the smartphone.",0,0.0,0.0,
a147785d1312626971884c52,and we move for your sake,6,0.0,Bye.,0,0.0,0.0,
df51795cb5bc400d996720fc,go back into the darkness and stop these games,9,0.5555555556,"Go back into the darkness, God be盡 Smoke SOUND DIFFERENT",5,0.5555555555555556,4.4444448121794267e-11,
55f91554c5cabb62b32a2d4c,i can drive around and toot the horn,8,0.375,I can't stretch around until the horn,4,0.5,0.125,
dea9179a67b596ee7308fdc6,he flattened him so thin,5,0.0,ilo han,0,0.0,0.0,
3704eefeb2a2b48d790bcbb3,severed are the heads of the beasts he roasts,9,0.4444444444,Shepherd On The Heavens on the Felicia Robstock Surprise,2,0.2222222222222222,0.22222222217777782,
c5d9a538affbb3d8d36699d4,once more and my answer is yes,7,0.8571428571,on tour and my answer is yes.,5,0.7142857142857143,0.14285714281428574,
5e9c7be5de2265470c7962ff,i am adding the spices from my own plants,9,0.0,venice,0,0.0,0.0,
593dfcd7872e8098b4d2bfa4,who will sing a love song for you,8,0.75,Who else in the world is out for you?,3,0.375,0.375,
92985309355ed91207b87dd7,ted was jolly and made jokes to console sandy,9,0.3333333333,Head with Jolly and made jokes to control Sandy.,6,0.6666666666666666,0.33333333336666665,
c256ece82ad37514b27ac963,you want only to pretend you buried it,8,0.5,She won't leave tap那個,0,0.0,0.5,
ea96367f0a6673740580da0c,on your violin lay right on it,7,0.0,And centralized between左手,0,0.0,0.0,
17bce74fb2ad513fdcd10067,do not keep a sucker coming into my face,9,0.6666666667,Don't keep the circle coming in the back face,3,0.3333333333333333,0.33333333336666665,
f51ac1b9295c3638537a91eb,above the clouds soul in the beats,7,0.4285714286,писper,0,0.0,0.4285714286,
